timestamp,label,confidence,scores,mask_area,descr
2025-10-29 18:17:45,Plastic,0.8425887644290924,"{'Paper': 0.0, 'Metal': 0.020506374538937965, 'Plastic': 0.8425887644290924}",23456,live
2025-10-29 18:17:45,Plastic,0.8445861607789993,"{'Paper': 0.0, 'Metal': 0.02608239018463152, 'Plastic': 0.8445861607789993}",22587,live
2025-10-29 18:17:45,Plastic,0.8713449656963348,"{'Paper': 0.0, 'Metal': 0.021876509682466776, 'Plastic': 0.8713449656963348}",24837,live
2025-10-29 18:17:45,Plastic,0.8517401784658432,"{'Paper': 0.0, 'Metal': 0.023116083630063736, 'Plastic': 0.8517401784658432}",23303,live
2025-10-29 18:17:45,Plastic,0.8607734560966491,"{'Paper': 0.0, 'Metal': 0.019630079514063165, 'Plastic': 0.8607734560966491}",23661,live
2025-10-29 18:17:45,Plastic,0.8607734560966491,"{'Paper': 0.0, 'Metal': 0.019630079514063165, 'Plastic': 0.8607734560966491}",23661,live
2025-10-29 18:17:45,Plastic,0.8771082729101181,"{'Paper': 0.0, 'Metal': 0.031822652697921915, 'Plastic': 0.8771082729101181}",21172,live
2025-10-29 18:17:45,Plastic,0.8557544022798538,"{'Paper': 0.0, 'Metal': 0.0300151491832719, 'Plastic': 0.8557544022798538}",22960,live
2025-10-29 18:17:45,Plastic,0.8489826887845993,"{'Paper': 0.0, 'Metal': 0.026142723138385792, 'Plastic': 0.8489826887845993}",23142,live
2025-10-29 18:17:45,Plastic,0.8460879743099212,"{'Paper': 0.0, 'Metal': 0.023147323841206026, 'Plastic': 0.8460879743099212}",23870,live
2025-10-29 18:17:45,Plastic,0.8561077684164047,"{'Paper': 0.0, 'Metal': 0.014771336739647815, 'Plastic': 0.8561077684164047}",24127,live
2025-10-29 18:17:45,Plastic,0.855402049422264,"{'Paper': 0.0, 'Metal': 0.021906176432922083, 'Plastic': 0.855402049422264}",22806,live
2025-10-29 18:17:45,Plastic,0.8706408858299255,"{'Paper': 0.0, 'Metal': 0.025033959029081745, 'Plastic': 0.8706408858299255}",22306,live
